,Unnamed: 0,Date,temp,pH,Ox,Dao,Zhuodu,Yandu,Andan,Zonglin,Zongdan
2117,2117.0,45427.0,19.2,8.2,8.57,509.3,3.2,2.44,0.025,0.014,0.68
2118,2118.0,45427.0,19.6,7.69,4.72,621.6,25.0,1.99,0.025,0.076,1.08
2119,2119.0,45427.0,22.6,8.43,9.57,805.0,5.2,1.65,0.025,0.017,2.73
2120,2120.0,45427.0,21.4,8.66,13.78,996.1,55.6,3.09,0.025,0.045,2.88
2121,2121.0,45427.0,18.6,8.43,7.02,692.5,10.6,4.29,0.025,0.034,0.8
2122,2122.0,45427.0,20.6,7.98,8.27,511.1,39.7,0.63,0.025,0.03,3.77
2124,2124.0,45427.0,23.2,8.11,7.52,1643.4,62.5,8.26,0.025,0.094,5.79
2125,2125.0,45427.0,22.9,8.45,9.63,968.2,47.3,5.39,0.025,0.043,0.48
2126,2126.0,45427.0,24.7,8.21,9.51,1037.2,48.0,2.24,0.025,0.018,2.1
2127,2127.0,45427.0,24.2,8.26,5.04,2268.7,125.0,4.93,0.103,0.136,5.22
2128,2128.0,45427.0,23.7,8.22,8.35,706.0,12.2,1.49,0.025,0.019,2.67
2129,2129.0,45427.0,22.7,8.26,15.15,2175.8,40.4,5.6,0.038,0.159,10.04
2130,2130.0,45427.0,15.0,8.06,7.94,990.9,17.9,2.67,0.025,0.019,4.69
2131,2131.0,45427.0,16.7,7.89,5.26,761.7,7.0,1.11,0.025,0.076,5.83
2132,2132.0,45427.0,22.7,8.21,6.58,969.7,128.5,4.33,0.025,0.212,6.39
2133,2133.0,45427.0,18.1,8.06,8.84,639.8,11.8,1.35,0.025,0.044,4.1
2134,2134.0,45427.0,14.0,7.98,9.06,484.5,6.5,0.89,0.025,0.005,3.91
2135,2135.0,45427.0,19.1,8.56,7.63,951.9,8.4,1.68,0.025,0.031,2.5
2136,2136.0,45427.0,24.7,8.16,10.6,1577.7,18.2,5.13,0.083,0.086,2.83
2137,2137.0,45427.0,24.5,9.12,9.1,831.2,20.4,2.86,0.062,0.032,2.3
2138,2138.0,45427.0,21.0,8.09,6.77,598.3,102.6,1.73,0.025,0.082,4.5
2139,2139.0,45427.0,22.1,8.39,7.01,506.8,17.7,1.91,0.025,0.005,3.87
2140,2140.0,45427.0,24.4,8.68,5.79,1157.2,5.9,3.62,0.025,0.052,1.12
2141,2141.0,45427.0,23.0,9.02,7.0,725.6,57.6,2.83,0.027,0.047,1.47
2142,2142.0,45427.0,24.3,8.71,9.73,1004.1,17.4,2.48,0.027,0.066,4.72
2143,2143.0,45427.0,22.6,8.54,6.81,855.4,4.5,2.52,0.025,0.005,5.38
2144,2144.0,45427.0,16.2,8.24,8.16,659.0,28.7,1.6,0.025,0.005,2.31
2145,2145.0,45427.0,23.7,8.56,17.38,1039.8,43.4,4.14,0.025,0.092,3.68
2146,2146.0,45427.0,17.7,8.36,8.77,894.8,417.4,2.6,0.025,0.012,1.57
2147,2147.0,45427.0,19.0,8.32,9.93,942.3,273.4,2.39,0.025,0.021,1.88
2148,2148.0,45427.0,20.4,8.53,11.28,1791.4,85.1,8.92,0.058,0.16,5.27
2149,2149.0,45427.0,17.4,8.49,9.06,997.4,264.9,2.4,0.025,0.048,1.57
2150,2150.0,45427.0,13.5,7.35,7.75,84.9,6.8,3.48,0.025,0.043,0.23
2151,2151.0,45427.0,12.8,8.3,10.76,288.4,17.0,8.26,0.025,0.065,0.76
2152,2152.0,45427.0,14.5,8.22,10.78,305.4,33.0,10.89,0.064,0.153,1.2
2153,2153.0,45427.0,16.5,7.95,8.92,394.6,11.8,16.93,0.025,0.052,1.2
2154,2154.0,45427.0,11.4,8.89,9.95,1202.1,35.2,6.94,0.228,0.205,0.87
2155,2155.0,45427.0,17.9,8.58,9.8,905.7,168.1,1.68,0.025,0.033,2.04
2157,2157.0,45427.0,17.2,8.58,9.16,712.0,129.3,1.95,0.025,0.039,1.82
2158,2158.0,45427.0,19.1,9.11,11.81,2251.9,1.1,7.14,0.026,0.026,0.61
2159,2159.0,45427.0,14.4,8.3,7.31,765.1,12.1,1.77,0.025,0.009,5.91
2160,2160.0,45427.0,13.7,8.54,11.78,163.0,3.4,5.3,0.025,0.037,0.49
2161,2161.0,45427.0,14.7,7.58,11.19,306.6,63.1,1.58,0.025,0.02,2.55
2162,2162.0,45427.0,13.5,8.15,11.96,174.6,50.5,4.29,0.025,0.02,1.43
2163,2163.0,45427.0,20.0,8.43,5.47,824.0,62.8,8.64,0.076,0.144,3.13
2164,2164.0,45427.0,19.4,7.46,10.67,705.6,7.7,5.02,0.242,0.111,5.28
2165,2165.0,45427.0,18.4,8.26,9.05,418.8,19.7,2.07,0.025,0.059,2.64
2166,2166.0,45427.0,19.2,8.41,9.42,806.4,8.6,4.07,0.025,0.045,2.88
2167,2167.0,45427.0,17.7,8.71,10.48,320.9,50.2,4.66,0.062,0.076,2.44
2168,2168.0,45427.0,15.7,8.69,11.82,330.2,88.8,5.16,0.025,0.09,1.92
2169,2169.0,45427.0,18.7,7.6,12.6,539.6,0.5,2.69,0.087,0.023,0.55
2170,2170.0,45427.0,20.5,9.01,9.93,255.1,3.0,1.51,0.025,0.02,1.09
2171,2171.0,45427.0,18.8,8.45,9.01,455.1,11.0,3.7,0.061,0.087,1.77
2172,2172.0,45427.0,19.8,8.47,10.8,521.0,14.2,3.73,0.025,0.036,2.24
2173,2173.0,45427.0,19.9,8.39,8.07,655.8,4.4,1.77,0.036,0.048,1.96
2174,2174.0,45427.0,18.3,7.49,10.0,132.5,4.0,1.66,0.025,0.015,1.85
2175,2175.0,45427.0,20.1,9.15,5.14,219.9,9.0,3.24,0.036,0.042,0.8
2176,2176.0,45427.0,21.2,8.77,10.26,647.4,21.2,8.8,0.025,0.166,2.85
2177,2177.0,45427.0,16.6,8.44,8.39,407.4,78.7,2.52,0.209,0.096,3.71
2178,2178.0,45427.0,18.5,9.21,11.83,281.3,3.1,1.94,0.025,0.028,1.69
2179,2179.0,45427.0,19.7,8.77,5.47,640.9,10.5,3.05,0.025,0.066,3.0
2180,2180.0,45427.0,16.6,8.32,9.12,373.8,3.6,1.03,0.025,0.012,2.57
2181,2181.0,45427.0,17.2,7.86,8.24,378.3,81.5,1.79,0.13,0.097,3.54
2182,2182.0,45427.0,14.6,8.18,12.45,254.1,3.1,1.81,0.025,0.012,2.64
2183,2183.0,45427.0,19.2,8.27,8.43,525.1,21.6,3.01,0.183,0.065,3.54
2184,2184.0,45427.0,17.2,7.57,12.24,404.3,4.2,1.25,0.027,0.026,3.78
2185,2185.0,45427.0,18.1,8.71,8.59,246.0,7.6,1.99,0.05,0.031,2.57
2186,2186.0,45427.0,15.9,7.76,9.25,256.0,10.8,0.93,0.025,0.007,2.11
2187,2187.0,45427.0,16.5,7.99,8.81,221.8,9.7,2.53,0.025,0.017,2.74
2188,2188.0,45427.0,17.3,7.83,7.91,201.0,17.1,1.87,0.031,0.052,3.46
2190,2190.0,45427.0,11.8,8.45,11.05,247.2,12.2,1.53,0.025,0.029,2.67
2191,2191.0,45427.0,11.8,8.29,10.61,277.1,1.7,0.25,0.025,0.012,2.63
2192,2192.0,45427.0,16.2,8.1,8.94,127.8,5.9,0.57,0.025,0.006,3.47
2193,2193.0,45427.0,11.8,7.52,7.44,164.6,6.1,1.55,0.025,0.016,2.1
2194,2194.0,45427.0,17.5,7.59,8.88,193.9,4.6,3.03,0.025,0.025,2.09
2195,2195.0,45427.0,17.7,7.32,9.57,349.6,1.6,0.78,0.025,0.008,2.57
2196,2196.0,45427.0,17.4,8.24,9.59,692.7,17.0,2.23,0.025,0.027,2.9
2197,2197.0,45427.0,19.0,8.5,8.77,800.3,41.3,4.38,0.027,0.093,4.15
2198,2198.0,45427.0,17.8,8.38,10.07,739.6,19.8,2.8,0.06,0.058,3.65
